timestamp,open,high,low,close,volume
1736632800000,94940.75,95005.0,94561.0,94593.8,532.69589
1736636400000,94593.8,94753.37,94541.66,94599.99,231.83722
1736640000000,94599.99,94655.22,94422.13,94452.07,320.75584
1736643600000,94452.08,94589.46,94296.99,94580.0,300.67295
1736647200000,94580.0,94670.0,94480.58,94625.25,152.15196
1736650800000,94625.25,94699.0,94418.56,94622.4,210.90464
1736654400000,94622.4,94650.0,94500.0,94587.99,132.27266
1736658000000,94587.99,94627.8,94500.0,94571.43,92.53877
1736661600000,94571.43,94616.0,94357.14,94381.78,163.50382
1736665200000,94381.78,94441.42,94274.01,94323.85,166.86151
1736668800000,94323.85,94393.57,94109.0,94170.01,255.91064
1736672400000,94170.01,94222.41,93711.19,93906.22,541.72205
1736676000000,93906.21,94056.04,93836.51,94015.16,438.14049
1736679600000,94015.17,94348.64,94015.16,94255.1,306.5477
1736683200000,94255.1,94600.0,94173.48,94328.2,414.09702
1736686800000,94328.21,94730.04,94303.03,94663.78,602.3054
1736690400000,94663.77,94994.49,94663.77,94811.0,444.18254
1736694000000,94811.0,95450.1,94675.54,95071.9,667.55246
1736697600000,95071.91,95131.05,94791.43,95046.76,269.9185
1736701200000,95046.76,95271.56,94984.36,95139.45,320.98582
1736704800000,95139.46,95314.12,94916.0,94992.64,222.20274
1736708400000,94992.65,95055.93,94578.54,94650.26,508.48683
1736712000000,94650.26,94800.0,94612.0,94687.69,183.55526
1736715600000,94687.69,94727.28,94302.9,94352.7,336.21071
1736719200000,94352.7,94362.92,93800.0,93962.91,831.05211
1736722800000,93962.91,94563.82,93946.96,94545.06,724.3338
1736726400000,94545.07,95940.0,94463.32,95325.43,1259.9846
1736730000000,95325.43,95400.0,94081.38,94218.01,1000.51032
1736733600000,94218.01,94500.0,93899.99,94217.43,622.98595
1736737200000,94217.43,94408.17,93972.54,94269.23,603.07676
1736740800000,94269.23,94913.03,94202.76,94503.34,505.1076
1736744400000,94503.34,94543.28,94045.45,94181.37,415.64412
1736748000000,94181.37,94327.35,93281.0,93637.37,1071.58867
1736751600000,93637.38,93947.3,93469.2,93590.24,659.49821
1736755200000,93590.24,93661.55,92904.35,93039.1,1106.31398
1736758800000,93039.11,93195.99,92644.11,92846.79,1308.31575
1736762400000,92846.79,92889.06,91372.17,91644.96,3461.57932
1736766000000,91644.96,91776.04,90833.12,90851.22,4194.4353
1736769600000,90851.23,91350.0,90300.0,90732.0,3847.56478
1736773200000,90732.0,91780.0,90583.24,91131.41,2635.60842
1736776800000,91131.41,92300.0,89256.69,91833.03,6291.9394
1736780400000,91833.03,93100.0,91570.0,92123.75,2993.71459
1736784000000,92123.75,92289.07,91250.0,91343.2,1967.4709
1736787600000,91343.21,92300.0,91250.0,91983.96,1292.83794
1736791200000,91983.96,92405.39,91593.85,92077.65,1146.24803
1736794800000,92077.65,92534.1,91600.0,92312.18,1190.5701
1736798400000,92312.18,93783.12,91908.2,93575.53,1763.2631
1736802000000,93575.53,94472.0,93401.84,94193.49,1762.73089
1736805600000,94193.49,94727.15,94152.0,94399.98,918.81918
1736809200000,94399.99,94612.7,94164.77,94536.1,599.75632
1736812800000,94536.11,94880.0,94346.22,94470.77,1089.7963
1736816400000,94470.76,95041.17,94462.59,94834.5,793.93418
1736820000000,94834.5,95280.8,94749.57,94882.65,861.15357
1736823600000,94882.65,95112.61,94828.46,94861.4,558.39973
1736827200000,94861.39,95149.32,94830.25,95119.19,552.62213
1736830800000,95119.18,95464.71,94861.39,94916.08,680.63696
1736834400000,94916.08,95031.94,94753.42,95031.94,528.839
1736838000000,95031.93,95168.6,94838.56,94864.0,596.66211
1736841600000,94863.99,95819.7,94860.11,95488.5,1555.26872
1736845200000,95488.51,97371.0,95469.51,97159.44,2720.04616
1736848800000,97159.43,97194.26,96579.31,96697.08,1394.49961
1736852400000,96686.09,96687.15,96336.92,96548.04,826.01262
1736856000000,96548.04,96700.0,95972.58,95988.0,1369.94574
1736859600000,95988.01,97263.02,95748.93,96336.0,2544.05682
1736863200000,96336.0,97265.48,96029.73,96293.6,2135.64365
1736866800000,96293.61,96974.82,96184.02,96471.65,2344.68602
1736870400000,96471.65,96471.66,95351.76,95745.43,2219.24732
1736874000000,95745.42,96550.46,95584.83,96527.96,1050.49264
1736877600000,96527.96,96958.97,96290.85,96777.8,996.63205
1736881200000,96777.79,97088.57,96466.03,96537.8,868.21053
1736884800000,96537.23,96921.13,96152.31,96505.04,1031.11214
1736888400000,96505.98,96678.18,96315.38,96486.09,561.54114
1736892000000,96486.1,96741.95,96450.0,96691.91,310.63288
1736895600000,96691.91,96780.02,96500.49,96560.86,256.54551
1736899200000,96560.85,97332.52,96500.0,96889.36,998.94002
1736902800000,96889.36,97554.63,96789.38,97349.62,1002.14317
1736906400000,97349.61,97464.8,96746.71,96824.06,647.36377
1736910000000,96824.06,97324.0,96751.47,97317.12,641.52255
1736913600000,97317.12,97724.96,97072.7,97189.71,1125.98732
1736917200000,97189.71,97242.29,96750.0,97029.97,809.66839
1736920800000,97029.97,97147.95,96851.5,97105.48,457.24837
1736924400000,97105.48,97600.31,97105.47,97301.35,666.95451
1736928000000,97301.35,97524.0,97153.48,97202.26,776.88371
1736931600000,97202.27,97366.11,96766.57,96816.47,775.71962
1736935200000,96816.47,97136.28,96721.39,96933.59,487.37338
1736938800000,96933.59,96942.37,96521.0,96762.18,622.72697
1736942400000,96762.19,97194.35,96539.77,96942.93,648.07612
1736946000000,96942.92,99073.39,96852.38,98964.0,4849.23407
1736949600000,98963.99,99499.0,98613.99,99434.41,3178.76457
1736953200000,99434.8,99799.98,98964.71,98992.42,2902.87621
1736956800000,98992.42,99479.53,98888.98,98995.58,1407.98268
1736960400000,98995.58,99335.91,98602.05,98645.65,1091.04433
1736964000000,98645.65,99483.87,98645.65,99446.14,800.99381
1736967600000,99446.15,99990.0,99297.41,99844.9,1737.79895
1736971200000,99844.91,100681.94,99460.8,99566.4,2464.6468
1736974800000,99566.34,99876.4,99476.16,99672.0,809.22859
1736978400000,99671.99,99838.28,99564.0,99713.46,534.55121
1736982000000,99713.45,100510.05,99632.73,100497.35,1072.26267
1736985600000,100497.35,100866.66,99658.78,99869.26,2043.88616
1736989200000,99869.26,100200.0,99814.91,100082.35,980.69271
1736992800000,100082.35,100112.0,99471.48,99637.77,872.45982
1736996400000,99637.78,99848.0,99170.0,99478.03,867.7148
1737000000000,99478.04,99698.7,99478.03,99610.0,463.39979
1737003600000,99610.0,99613.99,99355.23,99382.11,404.77978
1737007200000,99382.11,99921.86,99322.19,99801.23,700.10006
1737010800000,99801.22,99850.0,99650.33,99799.99,403.57875
1737014400000,99800.0,99820.0,98617.55,98955.8,1465.06662
1737018000000,98955.81,99315.0,98649.41,99152.93,1255.33253
1737021600000,99152.93,99405.74,99122.07,99214.25,459.21815
1737025200000,99214.26,99333.24,98699.99,99158.71,1044.87874
1737028800000,99158.7,99517.93,98886.95,99392.09,860.82336
1737032400000,99392.09,99461.93,98777.87,99084.04,1485.77569
1737036000000,99084.05,99424.96,97489.74,97618.89,3024.8646
1737039600000,97618.88,99299.0,97335.13,99296.17,2581.46637
1737043200000,99296.17,99873.37,99079.05,99346.39,2045.2289
1737046800000,99346.39,100361.54,99178.3,99838.54,1379.66956
1737050400000,99838.55,100070.8,99260.45,99584.24,909.60548
1737054000000,99584.23,100448.72,99408.0,100417.2,1011.21215
1737057600000,100417.2,100641.99,100256.85,100343.99,1507.69777
1737061200000,100344.0,100399.33,99717.6,100156.98,861.9209
1737064800000,100156.98,100156.98,99377.0,99838.25,543.57901
1737068400000,99838.25,100115.87,99746.0,99987.3,659.90147
1737072000000,99987.3,100434.96,99950.77,100120.58,733.49266
1737075600000,100120.58,101833.28,100050.0,101659.8,3129.03705
1737079200000,101659.8,102148.13,100780.54,101100.0,2269.38304
1737082800000,101100.0,101271.74,100943.77,101051.73,759.63139
1737086400000,101051.73,101490.78,100952.1,101481.29,685.45637
1737090000000,101481.28,101782.02,101301.4,101334.05,905.85684
1737093600000,101334.06,101586.96,101302.6,101408.99,413.87668
1737097200000,101409.0,101899.49,101401.0,101440.5,1193.29541
1737100800000,101440.51,102220.14,101439.77,102136.01,1964.78851
1737104400000,102136.0,102288.0,101743.19,101861.26,1177.21807
1737108000000,101861.26,102581.45,101794.14,102321.53,1549.58944
1737111600000,102321.54,102443.5,102082.64,102237.6,688.88715
1737115200000,102237.6,102959.66,102195.9,102745.69,1367.64014
1737118800000,102745.68,102980.0,102422.45,102474.14,1091.04308
1737122400000,102474.14,103395.47,102279.41,103378.95,2867.39252
1737126000000,103379.23,104254.19,103285.79,104000.0,3972.29934
1737129600000,104000.0,105000.0,103841.18,104972.81,3081.02614
1737133200000,104972.81,105269.24,104025.49,104125.46,2634.44109
1737136800000,104125.46,104946.01,104039.05,104835.68,1307.73288
1737140400000,104835.68,105865.22,104684.21,105834.93,2313.65354
1737144000000,105834.93,105847.02,104539.18,104692.7,2246.47712
1737147600000,104692.7,105041.05,104462.02,104604.49,1431.12357
1737151200000,104604.49,104694.42,104204.0,104410.39,838.35441
1737154800000,104410.4,104526.32,104065.25,104077.48,550.15648
1737158400000,104077.47,104656.87,104075.34,104656.87,638.77711
1737162000000,104656.87,104656.87,104082.19,104268.14,833.43737
1737165600000,104268.14,104500.0,104259.98,104327.98,432.6465
1737169200000,104327.99,104479.31,103000.25,103559.82,1613.9646
1737172800000,103559.82,103726.23,102666.55,103599.27,1465.98462
1737176400000,103599.27,103771.21,102818.0,102829.27,1378.0847
1737180000000,102829.27,103636.91,102822.16,103440.39,1129.47925
1737183600000,103440.39,103488.9,102602.48,102821.75,963.58283
1737187200000,102821.75,103344.7,102277.55,103272.0,1495.73398
1737190800000,103271.99,103455.89,103059.11,103159.29,744.01579
1737194400000,103159.29,103294.35,102828.95,103184.64,905.13882
1737198000000,103184.64,103883.01,102932.01,103589.29,969.22689
1737201600000,103589.29,104035.28,103372.08,103457.34,851.81122
1737205200000,103457.34,104395.92,103107.65,104365.81,1163.74718
1737208800000,104365.81,104562.5,103722.0,103993.03,1347.04684
1737212400000,103993.02,104988.88,103761.05,104568.96,1639.57277
1737216000000,104568.96,104719.29,103156.02,103253.66,1948.60197
1737219600000,103253.65,104207.97,103253.65,103826.16,805.95293
1737223200000,103826.16,104395.92,103779.76,104084.74,860.07852
1737226800000,104084.74,104486.93,104080.71,104382.01,582.5223
1737230400000,104382.0,104488.0,103765.44,104035.42,778.47913
1737234000000,104035.42,104276.34,103878.87,103889.29,607.34292
1737237600000,103888.96,104307.0,103860.91,104291.3,418.18245
1737241200000,104291.3,104750.0,104291.3,104556.23,734.41929
1737244800000,104556.23,104556.23,104108.0,104108.0,631.78323
1737248400000,104108.01,104684.22,104013.51,104486.83,531.90385
1737252000000,104486.83,105458.55,104486.83,104877.96,1271.86533
1737255600000,104877.97,105183.51,104560.0,104984.01,835.78191
1737259200000,104984.01,105267.67,104676.48,105032.03,1179.37159
1737262800000,105032.04,105131.7,104191.19,105116.52,1200.22558
1737266400000,105116.51,105634.78,105030.0,105568.29,1208.28488
1737270000000,105568.29,105594.63,104960.26,105167.12,1197.63117
1737273600000,105167.11,105167.12,104305.36,104428.24,1601.61344
1737277200000,104428.23,105496.03,103450.69,105299.81,3235.23023
1737280800000,105299.81,105299.81,104405.13,104823.86,1399.66861
1737284400000,104823.86,105350.0,104209.56,104363.23,1659.36186
1737288000000,104363.24,105040.3,104300.75,104936.54,1376.12368
